"","issue_id","created_date","issue_region","nps_score","nps_category","nps_sentiment","nps_sentiment_type","sla_adherence"
"13330","PRE-302741",2024-07-10,"APAC",NA,NA,NA,NA,1
"13331","PRE-302745",2024-07-10,"AMER",NA,NA,NA,NA,1
"13332","PRE-302748",2024-07-11,"APAC",NA,NA,NA,NA,1
"13333","PRE-302750",2024-07-11,"APAC",NA,NA,NA,NA,1
"13334","PRE-302754",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13335","PRE-302774",2024-07-11,"AMER",NA,NA,NA,NA,1
"13336","PRE-302777",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13337","PRE-302780",2024-07-11,"AMER",NA,NA,NA,NA,1
"13338","PRE-302783",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13339","PRE-302791",2024-07-11,"EMEA",NA,NA,NA,NA,0.75
"13340","PRE-302795",2024-07-11,"APAC",NA,NA,NA,NA,1
"13341","PRE-302800",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13342","PRE-302801",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13343","PRE-302811",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13344","PRE-302812",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13345","PRE-302814",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13346","PRE-302820",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13347","PRE-302822",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13348","PRE-302828",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13349","PRE-302841",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13350","PRE-302850",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13351","PRE-302851",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13352","PRE-302852",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13353","PRE-302860",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13354","PRE-302864",2024-07-11,"EMEA",10,"Promoter",0.6,"Positive",1
"13355","PRE-302865",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13356","PRE-302872",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13357","PRE-302879",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13358","PRE-302890",2024-07-11,"EMEA",10,"Promoter",NA,NA,1
"13359","PRE-302891",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13360","PRE-302895",2024-07-11,"EMEA",9,"Promoter",0.666666666666667,"Positive",1
"13361","PRE-302899",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13362","PRE-302900",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13363","PRE-302905",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13364","PRE-302911",2024-07-11,"EMEA",10,"Promoter",1,"Positive",1
"13365","PRE-302923",2024-07-11,"EMEA",7,"Passive",NA,NA,1
"13366","PRE-302930",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13367","PRE-302931",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13368","PRE-302934",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13369","PRE-302943",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13370","PRE-302962",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13371","PRE-302975",2024-07-11,"AMER",10,"Promoter",0.0256410256410256,"Positive",1
"13372","PRE-302977",2024-07-11,"AMER",NA,NA,NA,NA,1
"13373","PRE-302985",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13374","PRE-302986",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13375","PRE-302989",2024-07-11,"EMEA",9,"Promoter",NA,NA,1
"13376","PRE-302990",2024-07-11,"AMER",NA,NA,NA,NA,1
"13377","PRE-302993",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13378","PRE-302995",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13379","PRE-303004",2024-07-11,"AMER",10,"Promoter",NA,NA,1
"13380","PRE-303005",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13381","PRE-303007",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13382","PRE-303012",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13383","PRE-303013",2024-07-11,"EMEA",9,"Promoter",NA,NA,1
"13384","PRE-303027",2024-07-11,"AMER",9,"Promoter",NA,NA,1
"13385","PRE-303030",2024-07-11,"EMEA",10,"Promoter",NA,NA,0.8
"13386","PRE-303033",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13387","PRE-303044",2024-07-11,"AMER",NA,NA,NA,NA,1
"13388","PRE-303045",2024-07-11,"AMER",NA,NA,NA,NA,1
"13389","PRE-303046",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13390","PRE-303071",2024-07-11,"AMER",9,"Promoter",0.6,"Positive",1
"13391","PRE-303081",2024-07-11,"AMER",NA,NA,NA,NA,1
"13392","PRE-303085",2024-07-11,"AMER",NA,NA,NA,NA,1
"13393","PRE-303098",2024-07-11,"AMER",10,"Promoter",0.181818181818182,"Positive",1
"13394","PRE-303105",2024-07-11,"AMER",NA,NA,NA,NA,1
"13395","PRE-303115",2024-07-11,"AMER",10,"Promoter",-0.0625,"Negative",1
"13396","PRE-303124",2024-07-11,"AMER",NA,NA,NA,NA,1
"13397","PRE-303125",2024-07-11,"AMER",NA,NA,NA,NA,0
"13398","PRE-303128",2024-07-11,"AMER",NA,NA,NA,NA,1
"13399","PRE-303137",2024-07-11,"AMER",NA,NA,NA,NA,1
"13400","PRE-303138",2024-07-11,"AMER",NA,NA,NA,NA,1
"13401","PRE-303153",2024-07-11,"AMER",NA,NA,NA,NA,1
"13402","PRE-303157",2024-07-11,"AMER",NA,NA,NA,NA,1
"13403","PRE-303160",2024-07-11,"AMER",NA,NA,NA,NA,0.6
"13404","PRE-303167",2024-07-11,"AMER",NA,NA,NA,NA,1
"13405","PRE-303170",2024-07-11,"AMER",NA,NA,NA,NA,1
"13406","PRE-303171",2024-07-11,"AMER",9,"Promoter",NA,NA,1
"13407","PRE-303180",2024-07-11,"AMER",NA,NA,NA,NA,1
"13408","PRE-303188",2024-07-11,"AMER",NA,NA,NA,NA,1
"13409","PRE-303189",2024-07-11,"AMER",NA,NA,NA,NA,1
"13410","PRE-303196",2024-07-11,"AMER",NA,NA,NA,NA,1
"13411","PRE-303202",2024-07-11,"AMER",NA,NA,NA,NA,1
"13412","PRE-303221",2024-07-12,"APAC",NA,NA,NA,NA,1
"13413","PRE-303222",2024-07-12,"APAC",8,"Passive",NA,NA,1
"13414","PRE-303234",2024-07-12,"APAC",NA,NA,NA,NA,1
"13415","PRE-303241",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13416","PRE-303246",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13417","PRE-303247",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13418","PRE-303249",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13419","PRE-303251",2024-07-12,"APAC",NA,NA,NA,NA,1
"13420","PRE-303256",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13421","PRE-303258",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13422","PRE-303261",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13423","PRE-303264",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13424","PRE-303270",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13425","PRE-303287",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13426","PRE-303288",2024-07-12,"EMEA",5,"Detractor",-0.333333333333333,"Negative",0.947368421
"13427","PRE-303289",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13428","PRE-303297",2024-07-12,"EMEA",5,"Detractor",0.238636363636364,"Positive",1
"13429","PRE-303302",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13430","PRE-303303",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13431","PRE-303308",2024-07-12,"APAC",NA,NA,NA,NA,1
"13432","PRE-303309",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13433","PRE-303315",2024-07-11,"EMEA",NA,NA,NA,NA,1
"13434","PRE-303316",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13435","PRE-303321",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13436","PRE-303323",2024-07-12,"EMEA",10,"Promoter",NA,NA,1
"13437","PRE-303324",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13438","PRE-303325",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13439","PRE-303334",2024-07-12,"EMEA",NA,NA,NA,NA,0.8
"13440","PRE-303341",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13441","PRE-303344",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13442","PRE-303350",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13443","PRE-303353",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13444","PRE-303355",2024-07-12,"AMER",NA,NA,NA,NA,1
"13445","PRE-303361",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13446","PRE-303371",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13447","PRE-303377",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13448","PRE-303380",2024-07-12,"AMER",NA,NA,NA,NA,1
"13449","PRE-303385",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13450","PRE-303391",2024-07-12,"AMER",NA,NA,NA,NA,1
"13451","PRE-303392",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13452","PRE-303395",2024-07-12,"AMER",NA,NA,NA,NA,1
"13453","PRE-303399",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13454","PRE-303401",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13455","PRE-303414",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13456","PRE-303419",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13457","PRE-303425",2024-07-12,"AMER",NA,NA,NA,NA,1
"13458","PRE-303426",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13459","PRE-303427",2024-07-12,"AMER",NA,NA,NA,NA,1
"13460","PRE-303428",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13461","PRE-303431",2024-07-12,"AMER",NA,NA,NA,NA,1
"13462","PRE-303433",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13463","PRE-303445",2024-07-12,"AMER",NA,NA,NA,NA,1
"13464","PRE-303462",2024-07-12,"AMER",NA,NA,NA,NA,1
"13465","PRE-303464",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13466","PRE-303466",2024-07-12,"EMEA",10,"Promoter",NA,NA,1
"13467","PRE-303470",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13468","PRE-303471",2024-07-12,"AMER",NA,NA,NA,NA,1
"13469","PRE-303477",2024-07-12,"APAC",NA,NA,NA,NA,1
"13470","PRE-303499",2024-07-12,"AMER",NA,NA,NA,NA,1
"13471","PRE-303505",2024-07-12,"AMER",8,"Passive",0,"Neutral",1
"13472","PRE-303507",2024-07-12,"AMER",NA,NA,NA,NA,0.8
"13473","PRE-303508",2024-07-12,"EMEA",NA,NA,NA,NA,1
"13474","PRE-303509",2024-07-12,"AMER",NA,NA,NA,NA,1
"13475","PRE-303515",2024-07-12,"AMER",NA,NA,NA,NA,1
"13476","PRE-303518",2024-07-12,"AMER",NA,NA,NA,NA,1
"13477","PRE-303520",2024-07-12,"AMER",NA,NA,NA,NA,1
"13478","PRE-303528",2024-07-12,"AMER",NA,NA,NA,NA,1
"13479","PRE-303530",2024-07-12,"AMER",NA,NA,NA,NA,1
"13480","PRE-303536",2024-07-12,"AMER",NA,NA,NA,NA,1
"13481","PRE-303538",2024-07-12,"AMER",NA,NA,NA,NA,1
"13482","PRE-303543",2024-07-12,"AMER",NA,NA,NA,NA,1
"13483","PRE-303554",2024-07-12,"AMER",NA,NA,NA,NA,1
"13484","PRE-303557",2024-07-12,"AMER",NA,NA,NA,NA,1
"13485","PRE-303585",2024-07-12,"AMER",NA,NA,NA,NA,1
"13486","PRE-303592",2024-07-13,"AMER",9,"Promoter",0,"Neutral",1
"13487","PRE-303597",2024-07-13,"EMEA",10,"Promoter",NA,NA,1
"13488","PRE-303617",2024-07-14,"EMEA",NA,NA,NA,NA,1
"13489","PRE-303621",2024-07-14,"EMEA",NA,NA,NA,NA,1
"13490","PRE-303627",2024-07-14,"EMEA",NA,NA,NA,NA,1
"13491","PRE-303637",2024-07-15,"APAC",NA,NA,NA,NA,1
"13492","PRE-303643",2024-07-15,"APAC",NA,NA,NA,NA,1
"13493","PRE-303647",2024-07-15,"APAC",NA,NA,NA,NA,1
"13494","PRE-303650",2024-07-15,"APAC",NA,NA,NA,NA,1
"13495","PRE-303652",2024-07-14,"APAC",NA,NA,NA,NA,1
"13496","PRE-303655",2024-07-15,"APAC",9,"Promoter",NA,NA,1
"13497","PRE-303659",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13498","PRE-303672",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13499","PRE-303675",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13500","PRE-303676",2024-07-15,"EMEA",NA,NA,NA,NA,0.666666667
"13501","PRE-303686",2024-07-15,"EMEA",10,"Promoter",0.222222222222222,"Positive",1
"13502","PRE-303687",2024-07-15,"EMEA",8,"Passive",0.333333333333333,"Positive",1
"13503","PRE-303689",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13504","PRE-303690",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13505","PRE-303693",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13506","PRE-303694",2024-07-15,"APAC",10,"Promoter",0.166666666666667,"Positive",1
"13507","PRE-303695",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13508","PRE-303706",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13509","PRE-303717",2024-07-15,"APAC",NA,NA,NA,NA,1
"13510","PRE-303721",2024-07-15,"EMEA",NA,NA,NA,NA,0.333333333
"13511","PRE-303723",2024-07-15,"EMEA",10,"Promoter",0.3,"Positive",1
"13512","PRE-303729",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13513","PRE-303732",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13514","PRE-303735",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13515","PRE-303739",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13516","PRE-303749",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13517","PRE-303750",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13518","PRE-303761",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13519","PRE-303763",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13520","PRE-303765",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13521","PRE-303769",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13522","PRE-303770",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13523","PRE-303772",2024-07-15,"EMEA",10,"Promoter",0.142857142857143,"Positive",1
"13524","PRE-303780",2024-07-15,"EMEA",10,"Promoter",NA,NA,1
"13525","PRE-303784",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13526","PRE-303786",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13527","PRE-303788",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13528","PRE-303792",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13529","PRE-303804",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13530","PRE-303809",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13531","PRE-303811",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13532","PRE-303813",2024-07-15,"EMEA",10,"Promoter",NA,NA,1
"13533","PRE-303816",2024-07-15,"AMER",NA,NA,NA,NA,1
"13534","PRE-303817",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13535","PRE-303818",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13536","PRE-303820",2024-07-15,"AMER",NA,NA,NA,NA,1
"13537","PRE-303827",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13538","PRE-303834",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13539","PRE-303845",2024-07-15,"EMEA",9,"Promoter",NA,NA,1
"13540","PRE-303847",2024-07-15,"AMER",NA,NA,NA,NA,1
"13541","PRE-303852",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13542","PRE-303863",2024-07-15,"AMER",NA,NA,NA,NA,1
"13543","PRE-303864",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13544","PRE-303868",2024-07-15,"AMER",NA,NA,NA,NA,1
"13545","PRE-303879",2024-07-15,"EMEA",9,"Promoter",NA,NA,1
"13546","PRE-303880",2024-07-15,"AMER",NA,NA,NA,NA,1
"13547","PRE-303883",2024-07-15,"AMER",NA,NA,NA,NA,1
"13548","PRE-303888",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13549","PRE-303894",2024-07-12,"AMER",NA,NA,NA,NA,1
"13550","PRE-303899",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13551","PRE-303900",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13552","PRE-303901",2024-07-15,"AMER",8,"Passive",NA,NA,1
"13553","PRE-303902",2024-07-15,"EMEA",NA,NA,NA,NA,0.857142857
"13554","PRE-303903",2024-07-15,"AMER",NA,NA,NA,NA,1
"13555","PRE-303904",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13556","PRE-303907",2024-07-15,"EMEA",10,"Promoter",NA,NA,1
"13557","PRE-303908",2024-07-15,"AMER",NA,NA,NA,NA,1
"13558","PRE-303909",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13559","PRE-303910",2024-07-15,"AMER",NA,NA,NA,NA,1
"13560","PRE-303911",2024-07-15,"AMER",10,"Promoter",NA,NA,1
"13561","PRE-303921",2024-07-15,"EMEA",10,"Promoter",NA,NA,1
"13562","PRE-303923",2024-07-15,"AMER",NA,NA,NA,NA,1
"13563","PRE-303926",2024-07-15,"AMER",NA,NA,NA,NA,1
"13564","PRE-303931",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13565","PRE-303932",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13566","PRE-303933",2024-07-15,"EMEA",NA,NA,NA,NA,0.666666667
"13567","PRE-303936",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13568","PRE-303947",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13569","PRE-303951",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13570","PRE-303969",2024-07-15,"AMER",NA,NA,NA,NA,1
"13571","PRE-303972",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13572","PRE-303974",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13573","PRE-303975",2024-07-15,"AMER",9,"Promoter",NA,NA,1
"13574","PRE-303976",2024-07-15,"AMER",NA,NA,NA,NA,1
"13575","PRE-303979",2024-07-15,"AMER",10,"Promoter",NA,NA,1
"13576","PRE-303982",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13577","PRE-303983",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13578","PRE-303984",2024-07-15,"AMER",NA,NA,NA,NA,0.823529412
"13579","PRE-303990",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13580","PRE-303991",2024-07-15,"AMER",NA,NA,NA,NA,0.5
"13581","PRE-303992",2024-07-15,"AMER",9,"Promoter",NA,NA,1
"13582","PRE-303997",2024-07-15,"EMEA",10,"Promoter",NA,NA,1
"13583","PRE-304006",2024-07-15,"APAC",NA,NA,NA,NA,1
"13584","PRE-304008",2024-07-15,"AMER",NA,NA,NA,NA,1
"13585","PRE-304016",2024-07-15,"AMER",10,"Promoter",NA,NA,1
"13586","PRE-304017",2024-07-15,"AMER",NA,NA,NA,NA,1
"13587","PRE-304031",2024-07-15,"AMER",NA,NA,NA,NA,1
"13588","PRE-304034",2024-07-15,"AMER",NA,NA,NA,NA,1
"13589","PRE-304038",2024-07-15,"AMER",NA,NA,NA,NA,1
"13590","PRE-304041",2024-07-15,"EMEA",NA,NA,NA,NA,1
"13591","PRE-304044",2024-07-15,"AMER",10,"Promoter",NA,NA,1
"13592","PRE-304045",2024-07-15,"AMER",NA,NA,NA,NA,1
"13593","PRE-304051",2024-07-15,"AMER",NA,NA,NA,NA,1
"13594","PRE-304053",2024-07-15,"AMER",NA,NA,NA,NA,1
"13595","PRE-304070",2024-07-15,"AMER",NA,NA,NA,NA,1
"13596","PRE-304074",2024-07-15,"AMER",NA,NA,NA,NA,1
"13597","PRE-304079",2024-07-15,"AMER",NA,NA,NA,NA,1
"13598","PRE-304080",2024-07-15,"AMER",NA,NA,NA,NA,1
"13599","PRE-304084",2024-07-15,"APAC",10,"Promoter",-0.0909090909090909,"Negative",1
"13600","PRE-304088",2024-07-15,"AMER",10,"Promoter",NA,NA,1
"13601","PRE-304093",2024-07-15,"AMER",10,"Promoter",NA,NA,1
"13602","PRE-304097",2024-07-15,"AMER",NA,NA,NA,NA,1
"13603","PRE-304114",2024-07-16,"EMEA",10,"Promoter",NA,NA,1
"13604","PRE-304132",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13605","PRE-304134",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13606","PRE-304138",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13607","PRE-304140",2024-07-16,"APAC",NA,NA,NA,NA,1
"13608","PRE-304144",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13609","PRE-304152",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13610","PRE-304153",2024-07-16,"EMEA",9,"Promoter",NA,NA,1
"13611","PRE-304156",2024-07-16,"EMEA",8,"Passive",NA,NA,1
"13612","PRE-304162",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13613","PRE-304168",2024-07-16,"EMEA",10,"Promoter",NA,NA,1
"13614","PRE-304170",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13615","PRE-304171",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13616","PRE-304172",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13617","PRE-304177",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13618","PRE-304179",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13619","PRE-304189",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13620","PRE-304190",2024-07-16,"EMEA",10,"Promoter",NA,NA,0.5
"13621","PRE-304191",2024-07-16,"EMEA",10,"Promoter",NA,NA,1
"13622","PRE-304192",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13623","PRE-304195",2024-07-16,"EMEA",9,"Promoter",NA,NA,1
"13624","PRE-304201",2024-07-16,"EMEA",10,"Promoter",NA,NA,1
"13625","PRE-304206",2024-07-16,"EMEA",NA,NA,NA,NA,0.769230769
"13626","PRE-304208",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13627","PRE-304213",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13628","PRE-304218",2024-07-16,"EMEA",NA,NA,NA,NA,0.8
"13629","PRE-304223",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13630","PRE-304226",2024-07-16,"EMEA",10,"Promoter",0.128205128205128,"Positive",0.75
"13631","PRE-304232",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13632","PRE-304233",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13633","PRE-304234",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13634","PRE-304235",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13635","PRE-304242",2024-07-16,"AMER",NA,NA,NA,NA,1
"13636","PRE-304244",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13637","PRE-304245",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13638","PRE-304251",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13639","PRE-304255",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13640","PRE-304265",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13641","PRE-304266",2024-07-16,"EMEA",10,"Promoter",NA,NA,1
"13642","PRE-304267",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13643","PRE-304276",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13644","PRE-304278",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13645","PRE-304282",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13646","PRE-304284",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13647","PRE-304285",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13648","PRE-304290",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13649","PRE-304291",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13650","PRE-304292",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13651","PRE-304293",2024-07-16,"EMEA",10,"Promoter",0.357142857142857,"Positive",0.5
"13652","PRE-304295",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13653","PRE-304297",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13654","PRE-304298",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13655","PRE-304301",2024-07-16,"EMEA",10,"Promoter",0,"Neutral",1
"13656","PRE-304302",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13657","PRE-304303",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13658","PRE-304306",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13659","PRE-304311",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13660","PRE-304313",2024-07-16,"AMER",NA,NA,NA,NA,1
"13661","PRE-304322",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13662","PRE-304323",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13663","PRE-304326",2024-07-15,"AMER",NA,NA,NA,NA,1
"13664","PRE-304327",2024-07-16,"AMER",10,"Promoter",NA,NA,1
"13665","PRE-304334",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13666","PRE-304336",2024-07-16,"APAC",NA,NA,NA,NA,1
"13667","PRE-304337",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13668","PRE-304338",2024-07-16,"EMEA",NA,NA,NA,NA,0.9
"13669","PRE-304343",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13670","PRE-304348",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13671","PRE-304350",2024-07-16,"EMEA",9,"Promoter",0,"Neutral",1
"13672","PRE-304353",2024-07-16,"AMER",NA,NA,NA,NA,1
"13673","PRE-304360",2024-07-16,"AMER",10,"Promoter",NA,NA,1
"13674","PRE-304363",2024-07-16,"AMER",NA,NA,NA,NA,1
"13675","PRE-304370",2024-07-16,"AMER",NA,NA,NA,NA,1
"13676","PRE-304377",2024-07-16,"EMEA",10,"Promoter",NA,NA,1
"13677","PRE-304379",2024-07-16,"EMEA",10,"Promoter",0.153846153846154,"Positive",1
"13678","PRE-304387",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13679","PRE-304391",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13680","PRE-304395",2024-07-16,"AMER",10,"Promoter",0.2,"Positive",1
"13681","PRE-304409",2024-07-16,"AMER",NA,NA,NA,NA,1
"13682","PRE-304410",2024-07-16,"AMER",NA,NA,NA,NA,1
"13683","PRE-304414",2024-07-16,"APAC",NA,NA,NA,NA,1
"13684","PRE-304415",2024-07-16,"AMER",NA,NA,NA,NA,1
"13685","PRE-304416",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13686","PRE-304424",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13687","PRE-304425",2024-07-16,"AMER",NA,NA,NA,NA,0
"13688","PRE-304429",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13689","PRE-304439",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13690","PRE-304443",2024-07-16,"EMEA",NA,NA,NA,NA,1
"13691","PRE-304444",2024-07-16,"AMER",NA,NA,NA,NA,1
